0.000000000000000000e+00;1.510000000000000009e+00;1.510000000000000009e+00
1.010101010101009944e-01;1.508956509054820261e+00;1.509584284662366382e+00
2.020202020202019888e-01;1.508116504300336391e+00;1.509248127242313720e+00
3.030303030303029832e-01;1.507428968987582607e+00;1.508971984311621162e+00
4.040404040404039776e-01;1.506858095153673416e+00;1.508742012443568647e+00
5.050505050505049720e-01;1.506378121506660950e+00;1.508548177994320172e+00
6.060606060606059664e-01;1.505970111748361262e+00;1.508383060227579175e+00
7.070707070707070718e-01;1.505619880794328402e+00;1.508241071767655539e+00
8.080808080808079552e-01;1.505316623216393923e+00;1.508117937980693268e+00
9.090909090909089496e-01;1.505051984123295661e+00;1.508010341410589650e+00
1.010101010101009944e+00;1.504819416181549130e+00;1.507915674011705898e+00
1.111111111111111160e+00;1.504613726060251677e+00;1.507831861337717738e+00
1.212121212121211933e+00;1.504430748928755612e+00;1.507757235720989186e+00
1.313131313131312927e+00;1.504267111173425597e+00;1.507690443411068726e+00
1.414141414141414144e+00;1.504120054944135365e+00;1.507630375641871412e+00
1.515151515151515138e+00;1.503987306719500205e+00;1.507576116814843825e+00
1.616161616161615910e+00;1.503866977663540938e+00;1.507526905095181391e+00
1.717171717171716905e+00;1.503757487247824320e+00;1.507482102125707879e+00
1.818181818181817899e+00;1.503657504108108833e+00;1.507441169517202528e+00
1.919191919191919116e+00;1.503565899812491224e+00;1.507403650430452435e+00
2.020202020202019888e+00;1.503481712404032500e+00;1.507369155023221774e+00
2.121212121212121104e+00;1.503404117415356511e+00;1.507337348858849735e+00
2.222222222222222321e+00;1.503332404647169884e+00;1.507307943604482947e+00
2.323232323232322649e+00;1.503265959431003829e+00;1.507280689514165939e+00
2.424242424242423866e+00;1.503204247408451488e+00;1.507255369314171478e+00
2.525252525252525082e+00;1.503146802088697331e+00;1.507231793198064773e+00
2.626262626262625854e+00;1.503093214616589401e+00;1.507209794706092509e+00
2.727272727272727071e+00;1.503043125311212869e+00;1.507189227313868951e+00
2.828282828282828287e+00;1.502996216631426796e+00;1.507169961593487262e+00
2.929292929292929060e+00;1.502952207298308362e+00;1.507151882839289136e+00
3.030303030303030276e+00;1.502910847360826363e+00;1.507134889072906603e+00
3.131313131313131048e+00;1.502871914034637602e+00;1.507118889359501113e+00
3.232323232323231821e+00;1.502835208177782489e+00;1.507103802380623803e+00
3.333333333333333037e+00;1.502800551293584030e+00;1.507089555219694565e+00
3.434343434343433810e+00;1.502767782971951904e+00;1.507076082324438682e+00
3.535353535353535026e+00;1.502736758696840091e+00;1.507063324617240019e+00
3.636363636363635798e+00;1.502707347960791306e+00;1.507051228729642922e+00
3.737373737373737015e+00;1.502679432638055257e+00;1.507039746341465758e+00
3.838383838383838231e+00;1.502652905576261855e+00;1.507028833608393681e+00
3.939393939393939004e+00;1.502627669373496788e+00;1.507018450664681319e+00
4.040404040404039776e+00;1.502603635313208841e+00;1.507008561189829399e+00
4.141414141414140992e+00;1.502580722433922267e+00;1.506999132029937183e+00
4.242424242424242209e+00;1.502558856714464763e+00;1.506990132865932530e+00
4.343434343434342537e+00;1.502537970358483133e+00;1.506981535922109261e+00
4.444444444444444642e+00;1.502518001164551809e+00;1.506973315709438710e+00
4.545454545454544970e+00;1.502498891970281969e+00;1.506965448798949891e+00
4.646464646464645298e+00;1.502480590160583551e+00;1.506957913621196132e+00
4.747474747474747403e+00;1.502463047231687776e+00;1.506950690288400008e+00
4.848484848484847731e+00;1.502446218403767908e+00;1.506943760436374236e+00
4.949494949494948948e+00;1.502430062276006284e+00;1.506937107083721639e+00
5.050505050505050164e+00;1.502414540518840713e+00;1.506930714506173663e+00
5.151515151515151381e+00;1.502399617598833670e+00;1.506924568124219599e+00
5.252525252525251709e+00;1.502385260532242750e+00;1.506918654402430668e+00
5.353535353535353813e+00;1.502371438663892667e+00;1.506912960759097420e+00
5.454545454545454142e+00;1.502358123468393591e+00;1.506907475484980052e+00
5.555555555555554470e+00;1.502345288371143228e+00;1.506902187670125848e+00
5.656565656565656575e+00;1.502332908586872184e+00;1.506897087137846869e+00
5.757575757575756903e+00;1.502320960973777986e+00;1.506892164385057686e+00
5.858585858585858119e+00;1.502309423901536434e+00;1.506887410528276794e+00
5.959595959595958448e+00;1.502298277131685955e+00;1.506882817254683538e+00
6.060606060606060552e+00;1.502287501709066886e+00;1.506878376777685880e+00
6.161616161616160880e+00;1.502277079863151954e+00;1.506874081796531817e+00
6.262626262626262097e+00;1.502266994918240783e+00;1.506869925459541681e+00
6.363636363636363313e+00;1.502257231211611810e+00;1.506865901330591173e+00
6.464646464646463642e+00;1.502247774018828919e+00;1.506862003358521385e+00
6.565656565656564858e+00;1.502238609485489595e+00;1.506858225849180721e+00
6.666666666666666075e+00;1.502229724564778879e+00;1.506854563439841588e+00
6.767676767676767291e+00;1.502221106960271779e+00;1.506851011075763580e+00
6.868686868686867619e+00;1.502212745073474576e+00;1.506847563988695349e+00
6.969696969696969724e+00;1.502204627955660232e+00;1.506844217677134168e+00
7.070707070707070052e+00;1.502196745263598254e+00;1.506840967888178007e+00
7.171717171717171269e+00;1.502189087218815278e+00;1.506837810600822669e+00
7.272727272727271597e+00;1.502181644570070196e+00;1.506834742010576544e+00
7.373737373737372813e+00;1.502174408558748731e+00;1.506831758515268627e+00
7.474747474747474030e+00;1.502167370886922537e+00;1.506828856701948993e+00
